Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Selling Price Per Unit,Shipping Cost,Profit,Ship Mode,Customer Name,Province,Region_Code,Customer Segment ID,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Region Name,Customer Segment,Day Name,Year,Days to Pack,Day Type
5730,40672,2012-10-29 00:00:00,Low,16,1651.52,0.04,100.98,35.84,-159.21,Delivery Truck,Barry Gonzalez,Quebec,1,1,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2012-10-31 00:00:00,Central,Consumer,Mon,2012,2,Weekday
5749,40833,2010-07-15 00:00:00,Low,48,3170.0199999999995,0.04,65.99,2.5,844.821,Regular Air,Michelle Huthwaite,Quebec,2,3,Technology,Telephones and Communication,V8160,Small Box,0.56,2010-07-24 00:00:00,East,Home Office,Thu,2010,9,Weekday
5843,41441,2012-01-23 00:00:00,Medium,41,206.99,0,4.91,5.68,-108.2035,Regular Air,Tom Stivers,Quebec,5,2,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,2012-01-24 00:00:00,North,Corporate,Mon,2012,1,Weekday
6079,43076,2010-06-16 00:00:00,Not Specified,33,3791.34,0.06,113.98,30,-176.91,Delivery Truck,Vivek Sundaresam,Quebec,5,3,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,2010-06-16 00:00:00,North,Home Office,Wed,2010,0,Weekday
6102,43233,2010-06-19 00:00:00,Critical,30,200.75,0.04,6.48,6.35,-71.91,Express Air,Vivian Mathis,Quebec,5,3,Office Supplies,Paper,Xerox 200,Small Box,0.37,2010-06-21 00:00:00,North,Home Office,Sat,2010,2,Weekend
6120,43332,2012-09-10 00:00:00,High,31,1734.1799999999998,0.03,55.48,14.3,559.38,Express Air,Greg Tran,Quebec,1,3,Office Supplies,Paper,Xerox 194,Small Box,0.37,2012-09-10 00:00:00,Central,Home Office,Mon,2012,0,Weekday
6122,43362,2009-01-12 00:00:00,Critical,45,15824.1,0.03,350.98,30,4276.73,Delivery Truck,Rick Reed,Quebec,1,1,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Jumbo Drum,0.61,2009-01-15 00:00:00,Central,Consumer,Mon,2009,3,Weekday
6123,43362,2009-01-12 00:00:00,Critical,33,56.44,0.04,1.68,1,2.72,Regular Air,Rick Reed,Quebec,2,1,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,2009-01-14 00:00:00,East,Consumer,Mon,2009,2,Weekday
6138,43488,2012-06-18 00:00:00,Critical,46,2254.82,0.08,48.92,4.5,483.67,Regular Air,Michelle Huthwaite,Quebec,5,3,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Small Box,0.59,2012-06-19 00:00:00,North,Home Office,Mon,2012,1,Weekday
6139,43488,2012-06-18 00:00:00,Critical,46,717.61,0,15.57,1.39,399.12,Regular Air,Michelle Huthwaite,Quebec,1,3,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,2012-06-19 00:00:00,Central,Home Office,Mon,2012,1,Weekday
6140,43488,2012-06-18 00:00:00,Critical,28,573.3899999999999,0.1,20.24,6.67,42.39,Regular Air,Michelle Huthwaite,Quebec,3,3,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,2012-06-19 00:00:00,South,Home Office,Mon,2012,1,Weekday
6141,43488,2012-06-18 00:00:00,Critical,13,194.70000000000002,0.05,14.48,6.46,6.7745,Regular Air,Michelle Huthwaite,Quebec,1,3,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,2012-06-20 00:00:00,Central,Home Office,Mon,2012,2,Weekday
6142,43488,2012-06-18 00:00:00,Critical,3,1374.46,0.06,449.99,24.49,-1569.06,Regular Air,Michelle Huthwaite,Quebec,5,3,Technology,Copiers and Fax,Hewlett Packard 610 Color Digital Copier / Printer,Large Box,0.4,2012-06-20 00:00:00,North,Home Office,Mon,2012,2,Weekday
6148,43526,2010-05-26 00:00:00,High,49,574.39,0.07,11.58,6.97,-2.23,Regular Air,Barry Gonzalez,Quebec,5,1,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,2010-05-26 00:00:00,North,Consumer,Wed,2010,0,Weekday
6149,43526,2010-05-26 00:00:00,High,19,299.66999999999996,0,15.31,8.78,-43.22,Regular Air,Barry Gonzalez,Quebec,2,1,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.57,2010-05-27 00:00:00,East,Consumer,Wed,2010,1,Weekday
6232,44134,2009-10-30 00:00:00,High,35,627.44,0.05,17.67,8.99,50.04,Regular Air,Gary McGarr,Quebec,4,3,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2009-11-01 00:00:00,West,Home Office,Fri,2009,2,Weekday
6235,44196,2009-08-22 00:00:00,Not Specified,12,797.1899999999998,0.09,65.99,5.31,-83.46799999999999,Regular Air,Cynthia Delaney,Quebec,4,2,Technology,Telephones and Communication,3390,Small Box,0.57,2009-08-23 00:00:00,West,Corporate,Sat,2009,1,Weekend
6266,44358,2010-04-01 00:00:00,High,22,5038.58,0,227.55,32.48,547.0362,Delivery Truck,Cynthia Delaney,Quebec,1,3,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,2010-04-03 00:00:00,Central,Home Office,Thu,2010,2,Weekday
6284,44480,2010-05-12 00:00:00,Medium,25,1384.75,0.1,54.96,10.75,448.24,Regular Air,Vivek Sundaresam,Quebec,5,3,Office Supplies,Paper,Xerox 1940,Small Box,0.36,2010-05-14 00:00:00,North,Home Office,Wed,2010,2,Weekday
6293,44546,2010-03-24 00:00:00,Critical,15,55.330000000000005,0.05,3.58,1.63,4.26,Regular Air,Vivek Sundaresam,Quebec,5,3,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,2010-03-25 00:00:00,North,Home Office,Wed,2010,1,Weekday
6311,44647,2012-01-24 00:00:00,Low,47,23572.06,0.06,500.98,26,6888.36,Delivery Truck,Ross DeVincentis,Quebec,3,2,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,2012-01-24 00:00:00,South,Corporate,Tue,2012,0,Weekday
6312,44647,2012-01-24 00:00:00,Low,24,300.84999999999997,0.05,12.28,6.13,-36.76,Regular Air,Ross DeVincentis,Quebec,5,2,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2012-01-28 00:00:00,North,Corporate,Tue,2012,4,Weekday
6385,45376,2011-12-02 00:00:00,Critical,19,7147.620000000001,0.08,370.98,99,-555.98,Delivery Truck,Vivek Gonzalez,Quebec,5,1,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.65,2011-12-03 00:00:00,North,Consumer,Fri,2011,1,Weekday
6477,46115,2011-03-02 00:00:00,Critical,35,703.3000000000001,0.1,19.98,4,-37.99,Regular Air,Tom Stivers,Quebec,4,4,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,2011-03-04 00:00:00,West,Small Business,Wed,2011,2,Weekday
6478,46115,2011-03-02 00:00:00,Critical,38,473.11,0,12.28,6.47,44.04,Regular Air,Tom Stivers,Quebec,4,4,Office Supplies,Paper,Xerox 1881,Small Box,0.38,2011-03-02 00:00:00,West,Small Business,Wed,2011,0,Weekday
6625,47109,2011-09-11 00:00:00,High,47,6039.93,0.06,128.24,12.65,1844.96,Regular Air,Tom Stivers,Quebec,2,4,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,0,2011-09-13 00:00:00,East,Small Business,Sun,2011,2,Weekend
6687,47556,2010-07-25 00:00:00,Low,29,467.42,0.04,15.98,4,108.21,Regular Air,Vivek Sundaresam,Quebec,3,3,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,2010-07-27 00:00:00,South,Home Office,Sun,2010,2,Weekend
6698,47712,2010-07-13 00:00:00,Low,50,276.57,0.1,5.38,7.57,-243.869,Express Air,Gary McGarr,Quebec,4,3,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.36,2010-07-18 00:00:00,West,Home Office,Tue,2010,5,Weekday
6756,48135,2009-04-19 00:00:00,High,20,4024.29,0.09,199.99,24.49,631.33,Express Air,Matt Collister,Quebec,2,3,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,2009-04-21 00:00:00,East,Home Office,Sun,2009,2,Weekend
6758,48161,2011-05-23 00:00:00,Not Specified,16,133.54999999999998,0.01,7.77,9.23,-95.64,Regular Air,Vivian Mathis,Quebec,5,3,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,2011-05-25 00:00:00,North,Home Office,Mon,2011,2,Weekday
6759,48161,2011-05-23 00:00:00,Not Specified,39,7652.6,0.09,195.99,8.99,1197.855,Regular Air,Vivian Mathis,Quebec,3,3,Technology,Telephones and Communication,A1228,Small Box,0.58,2011-05-24 00:00:00,South,Home Office,Mon,2011,1,Weekday
6816,48515,2011-12-20 00:00:00,Critical,47,708.85,0.01,15.04,1.97,327.45,Express Air,Barry Gonzalez,Quebec,5,1,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,2011-12-20 00:00:00,North,Consumer,Tue,2011,0,Weekday
6829,48642,2010-02-01 00:00:00,High,36,106.54,0,2.94,0.7,19.36,Regular Air,Matt Collister,Quebec,5,3,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,2010-02-01 00:00:00,North,Home Office,Mon,2010,0,Weekday
6830,48642,2010-02-01 00:00:00,High,50,4804.4,0.05,95.99,4.9,1332.909,Express Air,Matt Collister,Quebec,1,3,Technology,Telephones and Communication,T60,Small Box,0.56,2010-02-01 00:00:00,Central,Home Office,Mon,2010,0,Weekday
7089,50567,2012-02-05 00:00:00,Medium,22,1591.5600000000002,0.1,70.98,30,-436.23,Delivery Truck,Vivek Sundaresam,Quebec,3,3,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,0.73,2012-02-06 00:00:00,South,Home Office,Sun,2012,1,Weekend
7241,51623,2009-01-13 00:00:00,Critical,17,40.69,0.06,2.08,5.33,-66.58,Regular Air,Michelle Huthwaite,Quebec,3,3,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,2009-01-13 00:00:00,South,Home Office,Tue,2009,0,Weekday
7320,52194,2010-12-11 00:00:00,Critical,25,635.98,0.1,24.92,12.98,-5.037,Regular Air,Greg Tran,Quebec,4,3,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2010-12-12 00:00:00,West,Home Office,Sat,2010,1,Weekend
7321,52194,2010-12-11 00:00:00,Critical,12,1530.4,0.03,120.98,78.64,-483.12,Delivery Truck,Greg Tran,Quebec,1,3,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Jumbo Box,0.75,2010-12-12 00:00:00,Central,Home Office,Sat,2010,1,Weekend
7338,52291,2009-10-29 00:00:00,Critical,48,288,0.04,5.98,0.96,57.28,Regular Air,Michelle Tran,Quebec,2,2,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,0.6,2009-10-31 00:00:00,East,Corporate,Thu,2009,2,Weekday
7339,52291,2009-10-29 00:00:00,Critical,5,105.93999999999998,0.01,20.99,0.99,-72.40199999999999,Regular Air,Michelle Tran,Quebec,1,2,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,2009-10-30 00:00:00,Central,Corporate,Thu,2009,1,Weekday
7600,54370,2012-04-08 00:00:00,Not Specified,49,4919.499999999999,0,99.99,19.99,1041.28,Regular Air,Carol Adams,Quebec,4,2,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2012-04-08 00:00:00,West,Corporate,Sun,2012,0,Weekend
7619,54528,2011-01-04 00:00:00,Medium,15,92.11,0.03,6.08,0.91,19.71,Regular Air,Ralph Arnett,Quebec,1,1,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,2011-01-05 00:00:00,Central,Consumer,Tue,2011,1,Weekday
7636,54659,2011-08-15 00:00:00,High,38,259.03999999999996,0.06,6.68,5.2,-41.98,Regular Air,Carol Adams,Quebec,5,2,Office Supplies,Paper,Xerox 1977,Small Box,0.37,2011-08-15 00:00:00,North,Corporate,Mon,2011,0,Weekday
7670,54981,2012-02-11 00:00:00,High,31,996.56,0.03,31.74,12.62,174.7175,Regular Air,Bart Pistole,Quebec,2,3,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,2012-02-12 00:00:00,East,Home Office,Sat,2012,1,Weekend
7726,55361,2011-03-23 00:00:00,Not Specified,22,43.58,0.06,1.76,4.86,-64.37,Express Air,Chad McGuire,Quebec,4,4,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2011-03-24 00:00:00,West,Small Business,Wed,2011,1,Weekday
7727,55361,2011-03-23 00:00:00,Not Specified,31,298.06,0.08,9.38,7.28,-116.66,Regular Air,Chad McGuire,Quebec,3,4,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,2011-03-24 00:00:00,South,Small Business,Wed,2011,1,Weekday
7820,55908,2009-05-23 00:00:00,High,44,1886.1899999999998,0.03,42.8,2.99,807.3810000000001,Regular Air,Tom Stivers,Quebec,4,2,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,2009-05-24 00:00:00,West,Corporate,Sat,2009,1,Weekend
7865,56257,2011-09-09 00:00:00,Medium,49,249.24,0.03,4.97,5.71,-135.06,Express Air,Gary McGarr,Quebec,4,3,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.54,2011-09-10 00:00:00,West,Home Office,Fri,2011,1,Weekday
7972,57029,2011-03-08 00:00:00,Critical,17,72.92,0.01,3.98,5.26,-56.166000000000004,Regular Air,Vivek Gonzalez,Quebec,5,1,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,2011-03-09 00:00:00,North,Consumer,Tue,2011,1,Weekday
7973,57029,2011-03-08 00:00:00,Critical,4,23.84,0.09,4.28,6.72,-19.06,Regular Air,Vivek Gonzalez,Quebec,4,1,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2011-03-09 00:00:00,West,Consumer,Tue,2011,1,Weekday
8134,58145,2012-05-16 00:00:00,Medium,33,193.92,0,5.84,1.2,46.21,Express Air,Darren Budd,Quebec,5,2,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Medium Box,0.74,2012-05-16 00:00:00,North,Corporate,Wed,2012,0,Weekday
8137,58151,2009-09-29 00:00:00,High,33,225.74,0.1,6.75,2.99,18.1475,Regular Air,Michelle Huthwaite,Quebec,3,3,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,Small Box,0.35,2009-09-29 00:00:00,South,Home Office,Tue,2009,0,Weekday
8138,58151,2009-09-29 00:00:00,High,38,5448.67,0.02,142.86,19.99,1515.7,Express Air,Michelle Huthwaite,Quebec,4,3,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,2009-09-29 00:00:00,West,Home Office,Tue,2009,0,Weekday
8207,58659,2010-10-24 00:00:00,High,2,21.15,0.03,6.48,8.19,-13.13,Regular Air,Tom Stivers,Quebec,3,4,Office Supplies,Paper,Xerox 217,Small Box,0.37,2010-10-26 00:00:00,South,Small Business,Sun,2010,2,Weekend
8216,58727,2009-07-06 00:00:00,Medium,20,536.53,0.03,26.48,6.93,180.64,Regular Air,Vivian Mathis,Quebec,3,3,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,Small Box,0.49,2009-07-07 00:00:00,South,Home Office,Mon,2009,1,Weekday
44,258,2010-12-28 00:00:00,Critical,33,221.09,0.02,6.54,5.27,-55.108000000000004,Regular Air,Liz Willingham,Quebec,1,3,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,0.36,2010-12-30 00:00:00,Central,Home Office,Tue,2010,2,Weekday
153,964,2011-05-19 00:00:00,Medium,50,300.49,0.02,5.98,1.49,95.1575,Regular Air,Stefania Perrino,Quebec,3,2,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,2011-05-21 00:00:00,South,Corporate,Thu,2011,2,Weekday
177,1154,2012-02-14 00:00:00,Critical,23,113.43,0.02,4.91,0.5,53.13,Regular Air,Thea Hendricks,Quebec,5,3,Office Supplies,Labels,Avery 493,Small Box,0.36,2012-02-16 00:00:00,North,Home Office,Tue,2012,2,Weekday
227,1537,2012-02-14 00:00:00,Not Specified,5,16.85,0.07,2.16,6.05,-20.2975,Regular Air,Grant Thornton,Quebec,2,2,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,2012-02-14 00:00:00,East,Corporate,Tue,2012,0,Weekday
650,4580,2010-11-14 00:00:00,Not Specified,28,7949.42,0.09,280.98,81.98,-2301.5278000000003,Delivery Truck,Carlos Meador,Quebec,4,1,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.78,2010-11-15 00:00:00,West,Consumer,Sun,2010,1,Weekend
663,4647,2009-05-13 00:00:00,Medium,34,480.19,0.06,13.9,7.59,-67.59,Regular Air,Carlos Meador,Quebec,5,2,Office Supplies,"Scissors, Rulers and Trimmers","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Small Pack,0.56,2009-05-14 00:00:00,North,Corporate,Wed,2009,1,Weekday
1101,8097,2010-12-09 00:00:00,Medium,48,7840.63,0.04,162.93,19.99,3187.37,Express Air,Doug Jacobs,Quebec,2,3,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,2010-12-11 00:00:00,East,Home Office,Thu,2010,2,Weekday
1158,8422,2009-04-14 00:00:00,Medium,33,964.3000000000001,0.01,29.1,4,-22.82,Express Air,Becky Martin,Quebec,1,3,Technology,Computer Peripherals,Acco Keyboard-In-A-Box®,Small Box,0.78,2009-04-16 00:00:00,Central,Home Office,Tue,2009,2,Weekday
1186,8677,2012-10-07 00:00:00,High,38,1672.02,0.1,43.57,16.36,-8.67,Regular Air,Speros Goranitis,Quebec,1,2,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,0.55,2012-10-09 00:00:00,Central,Corporate,Sun,2012,2,Weekend
1238,9024,2012-06-02 00:00:00,Medium,2,11.809999999999999,0.03,5.43,0.95,-4.55,Regular Air,Katherine Murray,Quebec,3,3,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,2012-06-03 00:00:00,South,Home Office,Sat,2012,1,Weekend
1392,10114,2010-02-08 00:00:00,Critical,39,145.09,0,3.58,5.47,-142.91049999999998,Regular Air,Michael Paige,Quebec,3,4,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,2010-02-10 00:00:00,South,Small Business,Mon,2010,2,Weekday
1557,11236,2010-10-30 00:00:00,High,4,1674.8899999999999,0.03,415.88,11.37,-195.7,Regular Air,Robert Barroso,Quebec,5,4,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,2010-11-01 00:00:00,North,Small Business,Sat,2010,2,Weekend
1616,11687,2011-12-25 00:00:00,High,26,191.05,0.04,7.28,1.77,58.32,Regular Air,Dean Percer,Quebec,4,3,Office Supplies,Paper,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Wrap Bag,0.37,2011-12-25 00:00:00,West,Home Office,Sun,2011,0,Weekend
1768,12643,2010-03-19 00:00:00,Low,22,332.85,0.02,15.04,1.97,143.23,Regular Air,Ann Blume,Quebec,5,4,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,2010-03-21 00:00:00,North,Small Business,Fri,2010,2,Weekday
1821,13089,2011-12-14 00:00:00,Not Specified,34,3968.04,0.1,114.98,58.72,-1620.41,Delivery Truck,Damala Kotsonis,Quebec,4,2,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jumbo Box,0.76,2011-12-17 00:00:00,West,Corporate,Wed,2011,3,Weekday
1859,13378,2009-09-21 00:00:00,Low,16,97.14,0.05,5.74,5.3,-50.75,Regular Air,Paul Knutson,Quebec,5,2,Office Supplies,"Scissors, Rulers and Trimmers",Acme Kleencut® Forged Steel Scissors,Small Pack,0.55,2009-09-26 00:00:00,North,Corporate,Mon,2009,5,Weekday
1932,13824,2009-12-27 00:00:00,Low,19,55.410000000000004,0.05,2.89,0.5,19.12,Regular Air,George Zrebassa,Quebec,2,3,Office Supplies,Labels,Avery 498,Small Box,0.38,2010-01-03 00:00:00,East,Home Office,Sun,2009,7,Weekend
2572,18562,2011-12-20 00:00:00,Critical,41,166.15,0.1,3.98,2.97,-26.73,Regular Air,Noel Staavos,Quebec,5,3,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,2011-12-22 00:00:00,North,Home Office,Tue,2011,2,Weekday
2876,20737,2011-12-25 00:00:00,Medium,10,1445.8899999999999,0.08,140.98,36.09,-317.48,Delivery Truck,Aaron Hawkins,Quebec,2,3,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,2011-12-26 00:00:00,East,Home Office,Sun,2011,1,Weekend
2896,20900,2010-11-24 00:00:00,Low,50,2304.49,0,45.99,4.99,483.59700000000004,Regular Air,Ellis Ballard,Quebec,1,2,Technology,Telephones and Communication,600 Series Non-Flip,Small Box,0.57,2010-11-26 00:00:00,Central,Corporate,Wed,2010,2,Weekday
3729,26658,2011-12-22 00:00:00,High,17,72.92,0.05,3.98,5.26,-57.891000000000005,Regular Air,Tom Prescott,Quebec,2,4,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,2011-12-22 00:00:00,East,Small Business,Thu,2011,0,Weekday
3826,27271,2011-09-14 00:00:00,Not Specified,8,290.71,0,33.94,19.19,-77.31,Delivery Truck,Speros Goranitis,Quebec,2,2,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,2011-09-15 00:00:00,East,Corporate,Wed,2011,1,Weekday
3927,28001,2009-06-14 00:00:00,Critical,21,4091.84,0.01,194.3,11.54,1162.76,Regular Air,Dianna Arnett,Quebec,5,3,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,2009-06-16 00:00:00,North,Home Office,Sun,2009,2,Weekend
3950,28161,2009-06-15 00:00:00,Not Specified,15,5294.700000000001,0.06,350.98,30,664.88,Delivery Truck,Chuck Sachs,Quebec,4,1,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Jumbo Drum,0.61,2009-06-17 00:00:00,West,Consumer,Mon,2009,2,Weekday
4113,29280,2012-03-28 00:00:00,Medium,19,229.48999999999998,0,11.66,7.95,-64.51,Regular Air,Bill Shonely,Quebec,1,4,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,2012-03-29 00:00:00,Central,Small Business,Wed,2012,1,Weekday
4132,29350,2009-08-25 00:00:00,High,10,155.93,0.1,15.14,4.53,-47.88,Regular Air,Eric Barreto,Quebec,3,1,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,2009-08-28 00:00:00,South,Consumer,Tue,2009,3,Weekday
4179,29666,2011-12-30 00:00:00,Not Specified,29,161.28,0.09,5.28,8.16,-152.59,Regular Air,Dave Poirier,Quebec,4,4,Office Supplies,Paper,Xerox 1963,Small Box,0.4,2011-12-31 00:00:00,West,Small Business,Fri,2011,1,Weekday
4182,29700,2010-04-06 00:00:00,Medium,9,28.709999999999997,0.01,3.08,0.99,5.02,Regular Air,Eric Barreto,Quebec,4,1,Office Supplies,Labels,Avery 481,Small Box,0.37,2010-04-07 00:00:00,West,Consumer,Tue,2010,1,Weekday
4315,30754,2010-11-25 00:00:00,Low,20,4256.4,0.09,209.37,69,-505.98447900000014,Regular Air,David Flashing,Quebec,3,3,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,2010-11-29 00:00:00,South,Home Office,Thu,2010,4,Weekday
4443,31650,2010-08-11 00:00:00,Not Specified,19,1476.69,0.02,77.51,4,-0.30999999999997385,Regular Air,Elizabeth Moffitt,Quebec,4,1,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Small Box,0.76,2010-08-12 00:00:00,West,Consumer,Wed,2010,1,Weekday
4538,32292,2012-02-15 00:00:00,Low,49,5689.499999999999,0.04,115.99,5.99,1601.64,Regular Air,Ben Peterman,Quebec,1,2,Technology,Telephones and Communication,2160,Small Box,0.57,2012-02-22 00:00:00,Central,Corporate,Wed,2012,7,Weekday
4950,35201,2010-06-04 00:00:00,Low,18,203.96,0.03,10.97,6.5,-75.81,Regular Air,Brad Thomas,Quebec,4,3,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,2010-06-11 00:00:00,West,Home Office,Fri,2010,7,Weekday
4967,35360,2011-04-18 00:00:00,Critical,4,41.800000000000004,0.04,8.88,6.28,-16.3875,Regular Air,Yana Sorensen,Quebec,3,2,Office Supplies,Binders and Binder Accessories,GBC Instant Index™ System for Binding Systems,Small Box,0.35,2011-04-20 00:00:00,South,Corporate,Mon,2011,2,Weekday
4989,35492,2012-02-10 00:00:00,Medium,36,460.02000000000004,0.02,12.64,4.98,83.51,Express Air,Janet Martin,Quebec,3,2,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,2012-02-12 00:00:00,South,Corporate,Fri,2012,2,Weekday
5267,37473,2009-10-01 00:00:00,Low,8,43.48,0.06,5.18,2.04,2.12,Regular Air,Tom Prescott,Quebec,2,4,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,2009-10-01 00:00:00,East,Small Business,Thu,2009,0,Weekday
5515,39079,2011-09-07 00:00:00,High,46,82.56,0.09,1.68,5.28,-225.2505,Regular Air,Debra Catini,Quebec,5,4,Office Supplies,Binders and Binder Accessories,Computer Printout Index Tabs,Small Box,0.37,2011-09-07 00:00:00,North,Small Business,Wed,2011,0,Weekday
5541,39266,2012-08-27 00:00:00,High,14,37.04,0.09,2.61,0.5,9.94,Regular Air,Dan Campbell,Quebec,4,4,Office Supplies,Labels,Avery 494,Small Box,0.39,2012-08-29 00:00:00,West,Small Business,Mon,2012,2,Weekday
5706,40356,2009-12-19 00:00:00,Not Specified,48,201.76999999999998,0.05,4.06,6.89,-245.67,Express Air,Sylvia Foulston,Quebec,2,2,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,2009-12-21 00:00:00,East,Corporate,Sat,2009,2,Weekend
